Genes,actin_A1,actin_A2,actin_A3,control_C1,control_C2,control_C3,troponin_T1,troponin_T2,troponin_T3
PSMD9,12.467198716882615,12.982907599620473,12.689971772119073,11.30085587126876,11.642701571833232,11.90590393936839,12.320134883157936,12.95351443223345,12.944559293766421
ATOX1,13.330762855476909,13.460009330244958,13.550422142475346,11.607424335431222,12.349068320202404,12.72508715078923,13.127278597672253,12.666601795250035,13.29360765103145
PGRMC1,10.111888002987914,10.065178302574388,10.12959213276393,9.281204441234188,8.669494544778582,9.875120611865626,9.843486136419543,11.484678556502475,11.339417343307794
CLIC1,9.017650230991537,10.777592315695827,10.097597629446,8.479974226793695,8.405035065773495,9.053667992012757,10.448240225216066,10.662276720992011,10.754328015405614
EIF3F,11.279772974921068,10.997532347526366,11.112999794417991,10.93989504474571,10.74393319918174,11.326496901203337,11.016160600628135,11.47030807046282,10.932812674609725
PDHX,14.568384152411705,14.634223713245383,14.260734547073222,15.000089168346232,15.1719846154283,15.092805692959502,14.664622593600642,13.595642314659809,14.942959948009104
IPO5,12.181818782807156,12.4189117867822,12.678236999010897,11.567172186258343,11.602555456742099,11.980633017663482,12.244197694928427,12.4050962452159,12.534708624618322
EEF2K,8.891868203827894,8.991317463456904,9.34114962398261,8.713627087261187,8.95952964735931,9.037277882032699,9.174513157997222,8.843850423777042,8.545671122309106
EML1,11.155960887825842,11.167838245676691,11.195382397593866,10.933972861677749,11.050052689965614,10.903806546535199,11.182673677811774,11.261759979077878,10.941260399172553
DNM1L,10.623780918412699,10.873093782071756,11.04513850001281,10.270223895188842,10.30838659462396,10.32172520163097,10.583637543530108,10.407756370537593,10.849655818433462
RTCA,8.7113916566501,9.385610068680872,8.42042345077008,8.482352206931889,8.688491612486118,8.957116555523895,8.7280667581983,8.927545063336039,9.264140548515018
AGRN,9.612164991695048,7.1354117396456775,10.487474553763743,8.8117604520380155,8.514722203596014,8.688014206880448,8.356817274657756,11.826722845688625,10.618698762596104
NDUFA4,16.95585817783025,17.00095724885886,15.098972909962843,17.588047134858535,17.481825656641718,17.23825677212422,15.607933280798376,14.898583331552988,14.982656902596009
BIN1,14.994945832568852,14.878776437573801,14.978026852924515,14.758137158117918,15.12084553967744,14.920530193462236,14.762717333672116,13.592248167166652,14.949418309463985
KPNA3,10.537629806235747,9.903307966673772,10.865501307664365,9.894953537713146,9.798404913465024,10.15350759364933,10.291320372607352,10.374583085145925,10.267208045847083
FAAH,9.285517814795236,8.955539653557434,8.793644360660632,8.691809808351527,8.452529544677926,9.066812974551194,8.569745503718519,9.190085406334962,7.611674048451549
SDCBP,11.74330486127868,14.318644703831552,12.521216843339786,10.532949736019741,11.026541384427762,10.939277726596487,11.883392266725599,11.86765944268943,12.079855261627124
NOP56,11.145932145820515,10.872251627645191,10.826357810147977,11.093293504232962,10.264181529032838,8.718498886042468,NA,10.47950745976385,12.29091161270389
DDX3X,8.74659258309049,NA,8.993221467368938,NA,8.546083872047301,10.903422459465204,8.993779073339121,10.840248037075263,NA
PIR,10.23297247569705,9.839731314825498,8.389953933464724,8.583065757651495,9.833728178944908,8.848730188235997,9.844247217961335,10.054468656195478,10.50819274699899
KPNA4,11.112563309986896,10.93182427123032,11.517075015288984,10.808390114836804,10.530934591451484,10.684946623149209,11.40333442246365,10.895306464157985,10.701742652740545
CES2,11.778249651086716,11.884004831691337,12.504160629253459,11.92379072185678,12.256984090897534,11.46817599465146,11.782521022065705,11.811392602858943,11.27094935570973
FBP2,14.078876149679111,13.641743452307407,14.188292432586415,13.58300222451523,14.778094468218026,14.261983400123437,14.568635623574234,12.64863682408646,15.395914910977405
ACACB,8.943657652050167,8.64463503482756,9.051236503195227,8.129741515004095,8.343568426907154,8.8373038184729,8.279536297174994,11.284027522707795,8.47232326359689
DPYSL4,10.797677735819333,11.07969143975647,11.282456925660128,9.329522794348609,9.806333725167505,9.690123721438827,10.899328031823696,10.902936512198242,11.496074611751684
COX7A2L,9.225489439989689,8.920683342119368,9.266456275621294,9.09810891622728,9.466572821857545,8.842013956022067,8.852242346280986,10.437745285411275,9.361092815105959
GAPDHS,NA,7.923297769458349,11.120147138951358,7.994708577082936,8.22380865860602,8.09620913434493,NA,NA,NA
HSPB6,16.121033601013355,16.814835356099053,15.839078065914507,15.63487000150842,15.71482138074174,15.552164738460721,15.245489572111481,14.91478982939595,16.091257746389687
NDUFAB1,10.8693162268927,11.209730132872028,11.29948279127467,10.898034475991487,10.999452834386616,11.863087510913225,10.740978140082715,11.511619247715622,11.2681399219306
UBFD1,8.880242387660907,9.710132639393894,9.378593986304617,9.08695768517049,8.6056647045122,9.35167691041846,9.631251073539488,8.83502400343837,10.464065793175125
COPE,9.167965785047658,9.647048709408708,9.027306130834607,9.01190406286059,9.105366414226797,9.350804405883007,9.180359240128615,9.044885863398056,10.092281448755003
EIF1AY,10.105187694871226,10.103523866469034,10.767538938394273,9.689006631400407,9.334965970210533,10.340462127846067,10.388718267574607,10.407701062647646,10.691244166181617
CCS,10.712335675806843,11.597940803318501,10.885722515905691,10.333383987088581,9.839700121015188,10.474831464672006,11.518817931665676,11.77272694923985,11.284448198841924
ABLIM1,11.135212711801602,11.366797569517553,11.111063925026517,10.515689983776063,10.22391327484483,10.46619884814903,10.623607187314487,11.660375983762687,10.948808271914814
GOSR2,10.637336457798327,10.369214506186378,10.26587285684246,10.499457263567367,10.648254096861292,10.59498801733946,10.543589256586793,10.52037409021013,10.746808204628827
IMPA2,11.692292929583889,11.236268731683523,11.70337154643117,11.375387026828882,11.904815478181941,12.046534031985997,12.138850938135668,11.277775578539293,12.878383012893003
PDCD5,11.29010893396552,12.151689136351123,12.099097147409875,10.787785398844118,11.41114056160287,11.728413744703369,11.896913155128011,11.463978975360092,12.363348916315726
PRMT5,10.866213551642595,10.745346592507662,10.710100407787799,10.958081406405709,10.881739035907554,10.657112973736279,10.889597577450944,11.05273348067633,10.31555623193207
PSMA7,11.509794794246634,11.483436088583067,11.674933732310967,11.248201226232794,11.105238103761828,11.404933715960578,11.719119253091467,11.988588835246295,11.671350876718222
PHYH,9.611323636682634,10.138194990938192,9.911721071423106,9.354238360550653,9.695430150261984,10.098835936276501,10.118551803923856,9.887446793508344,10.383563903641164
OPLAH,8.0981429788019,8.456411916398157,7.923544253660764,8.15281212830676,8.514011765071977,8.662946029768056,8.423169878305906,9.924410214646143,NA
BCKDK,9.32742464833764,10.230498712275821,9.823789159605447,9.99767346999942,9.986046162511897,10.037368493490737,10.090943897097404,9.851302420365249,NA
TAX1BP3,9.091115264751803,9.104944644422703,8.853845982251638,8.734857126629763,8.03221185988222,7.975829340747388,8.338861150803769,9.39600737532346,9.291573630490767
TIMM23,7.706717024430054,4.05145911327323,6.976658894380272,7.368564445056583,7.377923735011796,7.63022343391601,7.54144514386101,11.543428216843164,7.691931912026684
UQCRQ,9.731502326515264,9.315330737070163,9.827317565676553,9.789198624008176,10.136883528448505,9.736537764434539,10.148133345173983,11.063799518531047,NA
MYL12B,14.358675539125525,14.276866219313103,14.492410279773997,14.251984937025371,13.968712519210555,14.001289977877754,14.003298293737185,15.337683143174164,14.203902479404995
UQCR11,8.81991528823496,8.784031770605944,9.333917875907177,9.142969862832143,9.683475401896729,8.908128569905134,9.757194969817412,9.545420152009603,NA
CASQ2,16.74341395996025,16.590275089053616,16.776060281221536,16.486985495976008,16.134984779526082,15.337894481105184,16.71730400231086,15.744755073482914,15.98473207843553
PPP1R12A,9.873522551158146,9.697994572223527,9.907560692033833,9.321266641075095,9.316616424428497,9.281037481696936,9.437983945380497,10.920187652195228,10.802685988944534
HNRNPDL,14.684699267753851,14.430050664708041,14.682403946989854,14.322632221635923,14.025512844575342,14.514807877716258,14.438746788515218,14.693762363576834,15.30734605583241
XPO1,11.098541472839178,11.167148399368747,11.681950865177091,10.755801195913318,10.786746663099416,10.690341343690076,11.546368783381734,11.641749537307998,11.793964953691056
ATP2A1,16.50762365150169,15.840497454838026,16.1671287353835,17.08392744287109,16.250420412545218,16.792158075761602,16.13040972541892,16.040606075331404,14.981875351721495
KDM6B,12.462178251849217,12.098940063214071,12.705066428909143,11.840968642554667,12.084321322153455,12.181254770312805,11.825089960956431,13.26509768598902,9.713359018402633
SYNM,15.735231505133997,15.326161013930294,14.63474699451196,15.643378820073856,15.308909299265292,14.863988196310327,14.325800645610535,14.11808129727972,13.931463214109172
PFAS,8.509279377017744,9.306767706314567,8.67371399577144,7.717717544429255,7.772516139239444,9.050238061808006,9.145178131105597,10.12520680285543,9.49892156395239
DCLK1,10.005160049571348,10.018225941076064,8.552380913931554,NA,NA,NA,10.47761662042628,10.88107571268557,NA
PRORP,7.5218830624961255,7.161887682376894,7.6649162950510785,7.847264101900065,7.831858244906486,8.002177154923471,8.402067124966763,7.627526588904201,NA
ARPC2,12.351461042285063,12.551705120767927,13.211964319895316,11.24301826678169,11.26235217215222,11.713064257006153,12.676415518407126,13.175636613476009,13.204714795289835
ARPC3,NA,NA,NA,NA,NA,NA,NA,7.901349637650881,NA
PGRMC2,14.395845204267754,14.45894640186798,13.818684726813167,14.27732372861738,14.29315690123791,14.551990573549435,14.017600090443498,14.295819146679579,13.053886326721956
PFDN6,12.186261112901757,12.684058881623127,12.514404094897506,11.551816939933598,12.138824646315552,12.069013334843177,12.36166419707673,11.92311538806193,12.672296521541494
LAMA5,9.497209165746536,8.542285138743514,10.123450369734444,8.76356960936322,8.522079295741108,9.189061699292825,10.001703740663332,11.916536357400656,NA
TCAP,13.989914565603575,13.288936598122373,12.94326700157117,13.897221514284734,13.402756624279306,12.419818731693717,13.081654860291577,12.433441999046423,13.45752196077162
PMM2,10.092126632124076,10.80992886572143,9.696398153936563,8.674017166065397,9.362760495178936,9.235549966576365,10.393018296823989,10.446938027386976,10.661520234651702
PPM1G,9.9200222929869,10.192442646485915,10.439483833885497,9.471864300940892,9.07757147806703,9.507728983077126,10.2410536165079,10.722798994487244,10.863295904312707
EIF3D,10.121196762860304,10.126072026035654,10.054239875506477,9.998407084414914,9.683930574955706,9.930506317435514,10.192414243465768,10.551175418959522,10.479813307417206
EIF3H,11.057203760181968,9.897104258752984,NA,10.341081466159306,9.00283751359991,11.16763766967896,9.91997672841172,11.964990584101932,NA
BCAT2,9.998374829985032,10.11101826712721,9.944801357516322,9.649942940313085,9.886412967719394,10.295631200395782,10.357815888112565,10.17933687334481,9.775101140994165
STX7,7.5657175272376005,7.9657797473257475,6.939391152195069,7.074252355202871,6.971520562611544,7.3277215925282935,8.43776591553096,9.02523370821119,8.496053107723853
SLC16A3,10.29648035081223,11.028833937237671,10.674950286612912,10.730555049049164,10.554531296206141,10.419242260374237,11.349369701078407,10.330379127580633,NA
ARPC5,11.914392816366336,NA,11.091835442974944,11.707928504596682,11.769887419926789,11.064520483685452,11.654988617067698,11.989833064835466,11.655790080846975
DDX3Y,9.063772559575233,9.117221125342741,8.980888922561348,9.178034856967834,8.923915257674228,9.005658230397,9.32972907814279,9.901170942601265,10.099058453302609
CYB5B,10.389306514495782,10.283423748545864,10.253882931604544,9.762673514819536,9.70114822535584,10.720790884553246,10.101161545992158,11.219586018594839,10.213642584371716
NDUFS4,15.34147516219661,14.875522473472834,13.746293869227355,15.616405256315234,15.84773516343657,15.019347478919462,14.103787746765743,13.26275785856135,13.864069470728436
DYNC1LI2,9.929718517985194,10.463615924366046,10.299711728711221,9.806692998288026,9.987317621803012,9.870739510693483,10.223736271100922,10.21764271746145,9.9996944587525
PSMD3,11.596895630698569,11.742237846988239,11.867805721289567,11.654470449186189,11.404082459829349,11.642330863059556,11.594775674051103,11.754283360727813,11.75440032911573
TGFB1I1,8.317889151058644,8.153277242170585,10.14785361018783,8.393896038139953,7.870812392380111,6.761298572480271,NA,10.633521965257682,12.32171111076188
HSPA12A,8.8263536953422,8.923783822764888,7.617996325918638,7.316633625789152,7.115570720925463,7.686392092406534,8.437931480538317,10.239932613485237,9.468226916235448
RASA4,8.348157158857134,8.84034992876267,8.908845925099431,8.674533615649,7.697565338616742,7.504874589398464,8.299143266411694,8.501248047067211,NA
HNRNPR,11.046257762415527,10.59403528936603,10.872674880270605,10.817918951209176,10.43281146581316,10.572071923511949,10.474029954298874,11.87392083061286,11.729101447944208
TXNL1,10.62575449724845,10.969113066941526,10.93425847529221,9.97886583733596,10.173482458542065,10.54405642005623,10.637439984022164,11.073960779981762,11.44405721612267
TPD52L2,12.434818810519726,12.737281389886542,12.552264969064343,12.107740674273966,11.920581165464677,12.263327419017656,12.400663450984311,12.563005557971586,12.627062015939947
ERI3,12.739722525033686,12.974434035439934,13.202872226744619,11.672080539088416,11.892516254422738,12.262224254966942,13.107538395095606,12.200150710303912,13.676221909869518
PPIH,11.135474224195125,10.74689216034585,11.724302083166528,10.025219697556622,10.131568876291865,10.496624125990106,11.473244079246243,11.420291854271863,11.13531118462839
HTRA2,9.981952519940819,9.341650021915163,9.706630697846657,9.594742607644127,9.634386345351,10.327631232332056,10.03655827994435,10.337510406568294,10.589217589055949
AKR7A2,11.117412582812126,11.312202278205964,11.363335368857648,11.0673271804386,11.624027763463943,11.130255220329175,11.184627582044847,11.14692500986229,10.541629055524322
EPB41L2,10.036723106005525,10.65465747811443,10.65021236079921,9.862851683343116,9.665254185840693,9.703145372823297,10.269173443222643,11.15647696879627,10.824171167223817
LAMTOR5,8.845909297045031,8.744154366566654,8.712148651775738,8.738078744849545,8.256327265377363,8.823342941612296,8.980924950321164,9.542213545343978,8.327022622951322
DENR,13.383324473850234,13.644002608284307,13.975579318049602,12.919637854208322,13.429596258411692,13.400680370770377,13.692781350386865,13.340781998922761,14.397117499447067
DNPH1,9.043612447822815,8.845107214667339,8.440362578549777,8.283269628127414,8.36841042414817,8.986473511361208,9.143926514053277,NA,NA
TIMM44,11.471614254158753,11.799579109923389,11.313750353051557,11.828243611036543,11.974242488681094,12.223730104402229,11.626483780136352,11.165709607754854,11.53165925004531
NCK2,10.602126186097738,11.163435834399488,10.804374405439518,10.220151608408143,10.692747591328217,10.478668516070496,10.712037936648834,10.638236782990528,10.939824109869805
NDUFB5,11.263163547558898,10.811302436523146,11.319595431297635,11.468340443847987,11.59123714386579,11.171170541371767,11.306444333483743,10.969589115061979,11.605775804973609
NDUFB3,13.294505880063914,13.21231690752951,12.25723166014347,13.783827732107309,14.071872922493672,13.729078993975858,13.472800237836365,12.432175914413673,12.884277229596371
NDUFA2,13.228363267998455,12.94890923556316,12.408938037161537,14.055595957097603,14.233417457614529,13.772870579593949,13.168640782104669,12.337260163765002,12.545273410686416
GET3,7.938790632536657,8.638428673344745,8.424031286302224,8.063082238727262,8.244368592557153,8.307405755204465,8.081412935116145,8.940241873858655,7.34468649246552
ACTN4,9.758721241708798,9.48680115619996,9.922507100135599,9.360195903155036,9.471713519833154,9.7504457200546,9.633792638075944,12.084193849518469,10.288757205507103
GSTZ1,10.808481587511888,11.112334145650028,10.897215388073146,10.523277701450947,11.102631975062806,11.09084681596705,10.773246969897285,11.094024887083053,11.188422663943417
TRIAP1,9.322315767088483,10.422343922266823,10.344710523524089,9.296838221255827,9.277968479705978,9.987917696193538,10.313075755417456,10.111884502609144,10.768484587035726
PRKAB2,11.60324791730534,11.581605459094058,11.884258299469485,11.321674473858142,11.314551196081887,11.480063050972323,11.52220388999728,11.533217777942028,11.556817359654032
SYNGR1,9.439438218075937,9.049516419156761,9.387070576125073,9.48238244513015,9.14013759848963,9.226018206118855,9.042039622546357,11.136324704708544,10.257181333994598
SGTA,12.516341498706254,12.432646288438004,12.642266095063514,11.48609589089492,11.720150185004469,11.957954216287636,12.109445448978004,12.148456905682567,12.024218546469937
ENSA,12.405303704008837,12.869767381900765,12.657084701456736,11.662282817172878,12.243133806593272,12.377770070736194,12.430031704235372,11.696710748226902,12.956199258602481
SLC25A20,10.51874878355766,10.628232621459151,10.879074273386525,10.383526285766493,10.319103097152976,10.447477315695782,10.923654320597857,12.225951294022956,NA
NARS1,10.29226410792949,10.950556733428602,11.003419527211989,10.273807252600486,10.445272807401965,10.60503717462983,10.58612896291367,10.808193323279097,11.141046989279504
LANCL1,12.30858363040755,12.332721917512048,12.185718720989179,12.206395160192468,12.350375691370166,12.357030613016668,12.174198535735451,12.294040567760096,12.269948512646769
STRN,10.21750926163735,10.182761366238863,10.340740280630179,10.16241650646113,9.714139029102169,10.39878763687164,10.824263778706491,10.222152863961448,10.649129322170804
IDH3B,12.226150243991468,12.35272073657754,11.842997231806192,11.874272123781257,12.595727039717378,12.77727613690455,12.77541892374713,12.07249105561409,11.866905002087837
NRDC,NA,8.37122040789163,NA,9.061433300795894,7.5107981918761135,8.367449586090551,11.2210251582339,NA,NA
CALU,14.38334863021582,14.71568442837968,14.558478275162479,14.130045838738699,14.292706346760625,14.497300382859425,14.114087916632348,14.332064000821207,14.192446638829882
CD5L,8.771949736417406,9.080601706667832,9.604908994391542,7.941370452116049,8.85169907708625,NA,9.426365404333493,9.94596239725945,NA
NDUFS5,15.196905388405959,14.706077867540024,15.108446864095555,15.341560519031171,15.760469469451255,15.65988164482726,15.076577632931924,14.409517728613025,14.695717663228248
TIMM8A,11.078140795439781,10.94882712683592,11.115206253153248,11.902237783389044,12.128526047555926,11.852030058533634,10.887487192350536,10.976581313888076,10.313517964272897
PPP1R12B,12.848238108982343,12.702599109318676,12.942560614621163,12.602088721874503,12.449202822819998,12.4733097629267,12.19204441177163,12.657267083363555,12.450336635836308
SPAG9,11.038066966368884,11.140616598269968,11.773126678282491,10.552752036564526,10.45666152378249,10.558133676419049,11.120323279934777,11.022504427186348,11.218914645653136
OPA1,11.728630568897355,11.701591459398742,11.547362102733604,12.032487927958359,12.09219956221439,11.823585453881634,11.442487399466199,11.778307153686226,11.36552413947006
SNX3,11.645469485627142,12.539131928504819,11.504068833630317,11.103064829220504,11.832866285432747,11.470999307990574,11.957432045620294,11.526846422266724,12.309820217704404
SYNCRIP,12.510282558148042,12.141504604937467,12.209721409062338,12.499370058013827,12.304274307416884,12.308134216621259,12.310973410343044,12.6756493728515,12.409615476211947
DIAPH1,9.089000189360531,8.947271652460348,8.80618547879316,8.181240796502163,8.467128648331377,9.115316812720252,8.924884009692134,9.60258563564675,8.652665745094314
SELENOF,9.045065959766536,8.875228413069062,8.74930296205105,8.681686334709026,8.447202616817417,8.951456662310541,8.693814488756468,8.980342397734125,8.275025677222573
KLHL41,17.502326722347576,17.34455771375798,17.350370883250598,17.729585383743792,17.048403529505627,17.832006248814096,16.792352015320244,16.53920640208688,16.8692923438834
PLIN3,11.032432068905461,11.604609124413935,11.350247284416144,10.25054830156788,11.14398374826936,10.609649707655526,10.904339706130811,10.791822209084728,11.451278092547186
UGDH,15.117786669103186,15.272873749037618,14.999172790279891,14.769113625800262,16.372127684070673,16.132190432784125,13.865893959608556,12.689956488974135,14.296613682481262
CTNND1,10.934745000628682,11.209339717437896,11.198475736764985,10.779185836838106,10.640082217079264,10.683104520685152,10.895602230789766,12.272670604387926,11.246507702214913
SNX2,10.066658896128695,9.927897934812819,9.90305484509859,9.144428820786041,7.855802872145909,9.972793156726505,9.74193424957493,10.231642026343625,9.719242035217084
USO1,11.778029762365918,11.558397704395283,11.970264103725775,11.58819929532285,11.507352661024274,11.327485239995228,11.706091740981812,11.779563424044717,11.637829383953335
TOM1,9.986364703366254,10.820621330139813,10.66973004781339,10.153849559380543,10.459339397967089,10.330314235280275,10.34291914208406,10.453023646529056,10.460378181472127
H2BC12,19.981047809368256,19.384165886003714,19.457566847939997,19.71297559644877,19.15206877193664,19.183258522405623,19.309642821211753,20.313582415584975,19.79594667149723
CCDC22,12.090674828736045,12.084904697103893,12.00507591087191,11.408552656553287,11.313087095799409,12.015049105062195,12.772634108174557,13.602733644487078,11.808722901394008
DKC1,9.516121129019854,9.10638701954101,9.335553374489397,9.178480612438745,9.020547528069471,9.091821463855352,9.487934696882544,11.156157843829448,11.110339750928512
EIF5B,9.480304944903189,9.316152224706393,9.533600333931284,9.150795739598536,9.078175241429864,9.48879213781374,8.91918512504964,9.249453402281194,10.14419936225096
DNAJA2,13.937043021722626,13.728339738753728,13.84962048180341,13.870406862783202,13.661312497548767,13.839410491327884,13.02814218036579,13.038080147214288,13.36123889558169
CUTA,10.917856874837188,10.671779874451238,11.403689857913303,10.492982106798983,10.966454981931069,10.909330410763179,10.933646399824363,11.127981428201709,11.728014022551593
PFDN1,11.807073118161624,11.996683316664164,12.418226849899,11.390856813673558,11.754483373838827,12.059790586182066,12.02582096436704,11.997405074239435,12.266317934094443
NOL3,12.068140012247182,12.655323950335248,12.162672470391833,11.614548820057795,12.18869264901062,12.167913595132186,11.720051829103829,11.760567854800062,12.081838412662801
ABCB7,NA,NA,8.737237201023436,8.571233103920893,8.198392334289892,8.747144057915392,NA,NA,NA
WDR1,14.343935739669853,14.172823144231119,14.442003935385113,13.833866084963493,13.690046239469218,14.034541928518056,14.209556334204489,13.967954830741004,14.005311087722763
LDB3,17.9285025938998,17.723769876931822,17.182323897470447,17.718648665988532,17.450181187552,17.927993580453666,16.819446673571967,16.510481431646483,17.44641146749349
ROCK2,10.884346074489887,10.792356384001808,10.915898266829917,10.524193887220406,10.359617801334075,10.269302036608567,10.377709421351334,11.124069601402798,10.598294480325528
CLASP2,10.38963693903252,10.727341899522122,10.522277141029484,10.178278392323278,9.488793603209857,10.557492246212677,9.97217567223974,10.58837734277071,11.343929107609961
CPNE3,10.055404462815595,9.734763804937527,9.94365990297824,9.601312098155011,8.933501823612046,9.510514962605296,10.053717453609043,10.611705665468186,10.028223796678825
CLUH,10.43139621418926,10.252062212530042,10.813231969486278,10.37474784979262,10.555672384441483,10.73137843489197,10.619568907736065,11.824553074640704,11.17111423363082
CAND2,11.422947058020485,11.395036014442397,11.834155908663927,11.363012721720327,11.490591697459568,11.344575974764169,11.119356177039675,11.192107841710607,11.37775279502222
PPP6R2,10.493695363239672,10.645935151426581,10.714510408410991,10.027422253347561,10.433846208442825,10.639015047940099,10.577997304719407,10.062032641913298,10.562156794333907
DNAJB6,10.039304706017955,9.677333814456741,10.282717789857285,10.245855571074486,10.148044344470804,9.811164335325019,9.57187207323494,10.489396420543487,10.143250641024462
COQ9,11.955672154090673,12.127346316435396,11.796615598152846,12.163398210362338,12.367514603118119,12.90331098729844,12.450672576932428,12.192003013284966,12.064107108787965
GGCT,12.665009239564544,12.730270438315792,13.53674556736741,12.05241709125427,12.259149422658231,12.72236041905239,12.76424960536716,12.974420283020322,13.17648867742249
NDUFS7,13.499135822720074,13.70449808692826,12.12330786128458,14.61849448035378,14.6077295901383,14.165722918406082,13.430530956874152,12.9206923011097,12.524606143263789
RTN2,16.205694805152405,15.88439505077291,14.756599419106955,16.181818071866367,15.838523731401839,16.481523784208655,15.33172909495353,14.692570676303383,13.20619021077313
NDUFS2,12.272937874587617,12.095436584271356,12.192610295751804,12.48166574918357,12.475426927026628,12.407012773516012,12.481722170854825,12.280008050873823,11.446515811441735
NIPSNAP2,14.600317436158385,14.428138324005893,14.02073622425293,15.121998217636175,14.917400960887463,15.027573440529272,14.51844593064143,13.51227133784276,13.329719470542333
PDCD6,9.344400222093615,9.460147393872788,9.17115927999939,8.485963810638344,8.44774885724619,8.974386536112,9.50807391699454,10.248662910624171,9.566324280267683
TBCA,12.931447761090112,13.714033813602494,13.237529660974667,11.43305854740905,12.136215873528787,12.541343801874788,12.83385465209584,13.165985560764891,13.675886137511224
ATP6V1G1,9.365441998863162,NA,7.708325207143167,NA,10.0762009849308,8.995969899908927,8.654954603422702,10.772080326525314,NA
VPS4B,10.054581844800158,10.087873844706372,10.011674533380917,9.952953976759456,8.902579625582586,10.94114300011209,10.083000565676004,NA,10.28424574982967
MPDU1,8.978070820025053,8.77374913167622,9.62392537360583,9.047640235872167,8.645247212622019,8.648156219864966,9.692948582217776,11.210616556857728,9.889459852925665
MACROH2A1,11.915808437118049,11.216217956270237,11.175543313290062,11.974443271330381,11.543592544467186,11.250612270617218,11.16968940636231,12.452272132927492,11.349646141930037
SH3BGRL,11.059817581341495,12.566465566282213,11.742183099988564,9.969818185946577,9.314616651777309,10.794359002249251,11.723899809679784,11.88118280450104,12.272723084791503
FLNB,11.88757477114747,11.847805129331508,12.296237730800069,11.491878142901161,11.21653974418097,11.274360680047604,11.841145067990091,13.090200326195491,12.270076277195477
NDUFS6,14.520397692642069,14.56439983472707,13.376057540848533,14.824198023393631,15.225441537218886,14.71264521405189,13.814772703264422,12.772118654345787,13.598856877556667
CS,16.096721072537775,16.291203770597434,15.811430508361934,16.25289238942333,17.063581528841446,16.76866393196086,16.282882425675318,15.40246165842457,16.471016283188433
SPAG7,9.805384827487998,9.907790496480603,9.964929033905843,9.428109603979774,8.952476267760344,9.371214700464694,9.711025059460459,9.409677325108149,10.191878053432752
SEC22B,10.696056586378997,10.586511746241413,10.578995303054661,10.728215222547462,10.454237594722228,10.561953811580613,10.784845035578254,11.79669264970648,10.227880633817845
MTX2,9.652093859220459,9.105015384610558,NA,9.111113736279368,9.16933878749918,10.354295247752496,9.767088439337877,10.569189942576651,9.95648070710291
VPS26A,10.25818911738189,10.553316102838412,9.90948956385193,10.190179116300198,10.106435876307337,10.418179693855903,10.702077426245616,10.61501344058959,10.084369933189105
NDUFB1,12.641990308237972,12.47156853229333,11.636815541693334,13.105011851656151,13.465736676972522,12.766570317161916,12.738075366137029,11.373294758212127,11.6291926681457
PMPCB,10.638251124407347,10.777712074567916,10.760625334762654,10.982404799881177,10.917056813658226,10.831511425008244,10.66438505976008,11.652898737032752,10.87562907450732
PSIP1,10.878819070602162,11.004808151667719,11.474495613934007,10.93470077783188,10.520333845386562,11.116576976164144,11.302850229438597,11.39097273161849,NA
NDUFS3,13.236193620423528,13.070595953740408,12.346184047438074,14.549195054009159,14.75957954234746,13.878460412075167,13.00390013609151,13.090024730259518,12.18168420472647
SRSF10,8.246510191381514,7.952228715536332,7.790954448029343,7.8570589820498355,7.732341513503724,6.596495424884713,7.527789751572327,7.583146988222731,9.810189221680016
ECI2,13.529089921302951,13.909343939986847,13.137239334210197,13.754139551383965,14.025753503129994,13.949621046231723,13.746167524396533,12.553411833519464,13.66020096304004
BANF1,15.680197461070312,15.472291126204418,14.999823879015725,15.257862662098077,15.069565819792233,15.205538897133557,15.132977772473566,15.282732090254067,15.060408548281432
SF3B1,8.298117570135151,8.544448108858528,8.752353883266213,7.981007790188383,7.6185949984679,8.350089613218572,7.601633244203573,9.811579436990218,9.054944264212406
CSDE1,11.316039830009181,11.665167119097799,12.047468181523799,11.266031035846726,11.433089853404109,11.374577958762483,11.162095457813944,11.277258336682076,12.021767721313056
PRKRA,9.228953335749683,9.457031963260315,9.736515797536123,9.047870974689571,8.985130373466898,9.383684254242642,9.443639801256545,9.614240523863929,10.17094594743785
LYPLA1,13.48152196363126,13.96945803528062,14.018939075137132,12.940009197650237,13.483770755485487,13.678550201570928,13.914529930450481,13.139813683629257,14.222315448605647
CREG1,NA,10.431121472526426,8.007245967931995,7.398709494317102,7.373073942009777,11.726861011809817,NA,NA,NA
SNRNP200,8.741581588464653,8.397396547801595,8.447116204032904,8.737828698748414,8.495871012339228,8.521770831673303,8.164811042359407,8.831332581801997,9.000543463468631
TIPRL,7.008619101267921,8.66991612491442,6.910850607311399,7.256308747152932,6.6164841916995,8.390164656059525,NA,NA,NA
PPM1B,9.149096744179394,8.837428900369373,8.688718890326484,8.610011635169474,8.726320440023528,8.566393506032009,8.776758712464103,10.199549661470426,NA
NUP155,8.522471682175151,8.62892548166662,8.448822857870478,8.886696457860536,8.122600250978806,8.545361533671064,8.492102532852144,9.821391338070997,NA
SLC25A12,14.010641740744184,13.503315823751947,13.235071825862171,15.387731275003912,15.472557579236138,15.132698257107759,13.692571915083272,13.559789384176163,12.250947333943296
