"","P1_slow","P2_slow","P3_slow","P4_slow","P5_slow","P1_fast","P2_fast","P3_fast","P4_fast","P5_fast"
"HGH1",11.7629550162084,11.8454900509444,11.5977639322957,11.5887146355823,11.7397806097733,11.6409453229885,11.6254050320187,11.3601283003979,11.5745935273376,11.505385998887
"DHRS4",10.5736448270754,10.7544392118713,10.9148425726591,10.8564410915949,10.6555754433255,10.1253370354144,10.3217364742272,10.3435156783232,10.3354908485264,10.2627931525178
"THTPA",11.1228279948077,11.2380404367208,11.2138761618899,11.2077098683654,11.2102770006988,11.2751877546778,11.561693675925,11.2896602708809,11.3459610940729,11.1779240192846
"NDUFAF3",10.6203073144619,10.8841705191084,10.8657332708518,10.8448391232056,10.7228075311695,10.6926416530293,11.2269048120387,10.8529859114151,10.9671212770599,10.7081009973682
"DOHH",10.0958573479166,9.9986468390058,9.98410510502112,10.3506298416379,10.2360141919001,10.1739303049797,10.4393114618188,10.3418001721277,10.6190919928469,10.1096739730064
"MKNK1",12.4749864556749,11.7143914972786,11.7063863538539,11.8781850571997,11.8044552558994,NA,12.047848124914,12.1195636844174,11.9352193280516,13.0464436533196
"TMEM70",12.2922124716677,12.1921972481726,12.3359485652023,11.9266056956328,12.5036599064901,12.3683394417286,12.2951387951802,12.1836446851516,12.1456328797132,12.642232244213
"TUBB6",10.8471752874807,10.5603328342124,11.2487755593379,10.670117474331,11.1545218161598,11.2007882842923,10.0361736125535,11.0252018654215,9.94548773109678,11.3182451567562
"CHCHD7",10.4217913432452,10.414579006575,10.3929323661097,10.1499281959442,9.92008781588307,10.2171092740773,10.8100075737673,10.6533950699013,10.6949672253478,10.4903552868643
"EFHD1",11.1624583349536,11.0361736125535,10.7646856084419,11.3770448977376,NA,11.617940327287,11.2596796863427,10.7329522185361,11.3480586503658,10.909225570437
"APOO",13.5745935273376,13.6141381120174,13.5545760039469,14.0688095616894,13.7474278229856,13.3112510069824,13.3681790351627,13.5564102550078,13.8058244673887,13.5717554902557
"ADI1",11.0768155970508,11.0765953062846,11.0060028136954,10.8670020034711,11.1124916357419,11.0138314163105,11.1776618369727,11.0095753964464,11.1262333908512,11.0759938283768
"MECR",12.7540586328383,12.7228075311695,12.7408451534641,12.8294234637304,13.0668998057443,12.4163225315209,12.6916274613043,12.4867319682368,12.8148658130077,13.1432894775232
"NTMT1",14.6843103835543,14.4893462407191,14.4704046770656,14.7010362451131,14.2291898723379,14.2209209892322,14.035666862807,14.2450328448394,14.289907944409,13.8704303505946
"TUBB2B",12.8993569229231,12.8457252537883,12.9124714578812,12.6755469176909,12.860021943703,12.5706263808942,12.5589212497787,12.8697480514651,12.3683127432304,12.6521703545251
"TMEM109",14.4893326045312,13.813781191217,14.3017891055026,13.9705670456258,14.2212850178105,14.0498021396194,13.7036008179001,13.5408966472117,13.6519598186899,14.0044622926343
"PBDC1",11.9032303739934,11.9427320395079,11.8412498295168,12.0154150523867,11.8238528337974,12.2633670248798,12.2313892052904,12.2373414348425,12.2790301364496,12.0770359919579
"DUSP23",10.375428769104,11.2197450171408,10.8727528822277,11.1654472077858,10.6084950971065,10.6727933123981,11.7387167872602,11.2534161480399,11.6659590377749,10.5375303441161
"TMED9",11.4129078767035,11.5811064081568,11.723767585578,11.5784528912758,11.4951314182754,11.4790634367031,11.7290547804591,11.6874806665218,11.5406045832353,11.4561901130791
"TMUB1",10.7445714041682,11.2779440779714,11.038857275732,10.5345360465371,10.8446623788633,11.2138272090926,10.7813597135247,10.9271186746123,10.7997268290678,10.5191367248811
"TIMM21",11.7163891968677,11.7164293751789,12.0285452414182,11.9331668822377,11.7286263177558,11.2741335092036,11.521732926042,11.5964693211178,11.7388227135524,11.4866439900605
"TPPP3",11.3227559981215,10.910841780067,11.548634095478,11.2423361938712,11.1789075618514,11.2485976889273,10.9123354984378,10.8431353270122,10.5514583394345,10.7560094767052
"NUDT9",11.0007399368865,11.3279819566551,11.0939852868733,11.2727320517638,11.2045711442492,11.3074057552045,11.3498340914572,11.1984450414524,11.3138183621987,11.3328436209116
"ACAT2",10.4408691676109,10.4687971152159,10.4945548185556,10.3053223298632,10.2288186904959,10.8851756648929,10.6706562491184,10.631995502911,10.7411212137684,10.5360964917684
"FUNDC2",14.661407695128,14.4936991154586,14.7206717868256,14.7079970889306,14.6429936399147,14.3245908497746,14.2032907532418,14.2918684904001,14.4139880737947,14.4158119263986
"SF3B5",NA,NA,NA,NA,NA,7.94041931748903,7.39929837277817,NA,6.93510610273895,NA
"CHID1",11.1622276629683,10.8908950331535,10.7306127132519,10.7368812529172,10.6820640788374,10.7735843125195,11.1799090900149,11.0678779918545,11.0652680202566,11.2655956236292
"LSM14B",11.4097515648212,11.3387363825739,11.5123770397536,11.3150924504354,11.5234691746446,11.728786241651,11.4975475019579,11.5754872483698,11.5635849175779,11.6247086539907
"SORBS1",13.4013105897216,13.3303567169579,13.3305527981039,13.330288719831,13.4512111118323,13.317134836901,13.3290535009631,13.0874655594138,13.1875422959616,13.4214293856985
"HINT2",12.9321222754235,13.0188956211216,13.355887877341,13.447682424119,13.1890353692158,12.6343711870698,12.81014682871,12.8244019150434,13.176215396361,13.0714943299409
"OSBPL11",10.6865525831515,10.9765596818527,10.9526558187092,10.8169114497832,10.9722618487333,10.9781777441505,10.9372561044227,11.0998487169286,10.9838985391753,10.8225798383877
"NT5C1A",13.2283381009354,13.0481462542196,13.3687110652437,13.3272083950674,13.0670477527401,13.7773477311726,13.4194683076665,14.1203432725402,13.990494258327,13.396348390552
"BCL2L13",15.2799345700628,15.2635076244702,15.2160486649873,15.355479520572,15.2392404213829,15.1320710276059,15.1974308514015,15.0449917030403,15.217849249151,15.0977710550681
"ASPN",11.8840502845019,11.6662240028032,11.8176309956771,11.6664132800457,12.2903616191286,12.1871013778754,11.8315955573144,11.8823946827045,12.0397689963731,12.1331295144964
"IDI2",15.2124768576887,15.3469465044628,15.4956052311908,14.7502065128434,15.8262505431793,13.4378820858452,13.5284785299055,13.5323611651138,13.3951726131269,14.2923970538484
"AP1M1",11.129283016945,11.1930200002174,11.1471965122966,11.0878340752953,11.0657728933487,11.1952491463878,11.0968664078866,11.1612893738464,11.1754235917946,10.9872640120725
"C14orf142",10.0353818545706,10.4395803483339,10.3331553503106,10.5141419905478,10.3663222142458,10.570861347649,10.9318092208903,10.627471491966,10.9328449250298,10.4956252164382
"OSBPL1A",11.1311150527285,11.2086558492342,11.1393716767286,11.0093527713815,11.0484460038655,11.2624958322731,11.1612373248103,11.3089419233698,11.329594548579,11.1987458273588
"CECR5",13.4279806039436,13.3932161436095,13.5386739530827,13.6818421764647,13.6158824772305,13.1051899277357,13.0001461640902,13.0073234166001,13.1941581718041,13.1800140151484
"SCAPER",11.1720804328434,11.7607199474656,12.2672958439221,11.5802704464453,12.1512297160051,11.8632144750902,12.8436052387797,12.381578098874,12.8110510099125,12.2187872209695
"ITPA",12.2741626356699,12.7485702495064,12.8067326627036,11.7777284190704,12.5878059881261,12.0734721539765,12.7671081402696,12.736894443877,11.8666066641951,12.5429263940246
"EIF2A",11.3662511706954,11.4462148676269,11.3892396995416,11.115862982723,11.4662521431765,11.4291971351367,11.5609632009317,11.5883578131642,11.534326260504,11.3866600831638
"MRPL13",12.0292872269682,12.1806750140001,12.149146930058,12.2585660338899,12.2421339300955,12.2259966656845,12.0158889033661,12.1989913203918,12.069382632546,12.2522135575139
"MRPL9",10.8885716721775,10.8899368397802,10.9203900761692,10.7954633894538,11.0556776595763,10.8973236323062,10.757998296698,10.8381875587587,10.6257088430645,11.1021200645006
"MRPL4",12.27841447873,12.2916840889555,12.5435152161522,12.2379123228943,12.3917890208887,12.2319405128946,12.040278565979,12.1356419571938,12.1622591386004,12.1967496463816
"MRPL1",11.5301194150687,11.7643242577716,11.9046722501561,11.6662240028032,11.7198807593906,11.567437985689,11.6028697677607,11.669841737371,11.7449767547543,11.6833162837059
"SRXN1",NA,NA,NA,NA,NA,10.1803194535121,NA,NA,NA,NA
"LRRC2",12.1846300175586,12.3407000061446,12.4843194236443,12.385889356575,12.3219280948874,12.1974071556065,12.0417712915997,12.2931552088221,12.1616924721286,12.1662980543278
"NLN",12.3106127816595,12.186349509677,11.9900684989417,11.9857956960366,12.2347006938082,12.3044055144093,12.099507713105,12.0296081736556,12.1037042663644,12.2523860808898
"TRIM54",12.0642882266113,12.57931593758,12.7544699952756,12.2720377736858,12.3499129820463,12.2123963426756,12.5658525765671,12.6823864772694,12.4468377611509,12.4232476930457
"TRIM55",11.1774338145109,11.2485206049384,11.1912751706792,11.1329315765838,11.4426042532328,11.1413344340821,11.3208964245687,11.3523405438604,11.5465555598512,11.4901010695561
"BCO2",11.1723240426981,11.2572522889964,11.8276655898136,11.4479651162855,11.3843103081686,10.8836153367075,10.8300477012131,11.4929096838201,10.8901654589081,11.3095125850265
"POTEKP",12.3598566056405,11.8796636523507,12.5366649052966,11.8290686179144,12.5439815396783,13.3377891278975,12.6481480426719,12.9315812993232,12.3510796172701,12.886310074455
"FRMD8",14.7974590229109,15.1617685455068,15.1187982954016,15.0476260447686,14.8237652797897,15.7236103404181,15.5004953723468,15.5995671744589,15.8206765850001,15.331098848672
"MRPL37",10.6551056804435,10.8701257919672,10.8120044827567,10.8470495138494,10.8166716987025,10.7430580827365,10.7228075311695,10.5778253258476,10.5098988647802,10.6779045906882
"ASPSCR1",10.0875560700555,10.1086345311472,10.2043638902554,10.2342039921994,10.103287808412,10.2540837793194,10.0677301299788,10.2046862564088,9.90603746890663,9.79284276359917
"OSBPL6",11.7021615261764,11.7142455176661,11.7711634231976,11.9072925953664,11.6452801481638,12.3063807336202,12.0089826479971,12.4227848824146,12.3226914979152,11.9179052945961
"UBL5",11.2050013096013,11.4799419014771,11.559806682588,10.902360039224,11.1535702136127,11.6777338355555,12.173655277122,11.9208872133328,11.8097038288913,11.8659536013396
"FAM129A",11.0499123054142,10.6652273912911,10.8480282147014,10.3433189836611,11.2226812382056,12.3901570687304,12.0772730458634,11.7760718358384,12.4082221835226,12.5335131949899
"UBXN6",12.2206366198314,12.4742129371939,12.757518675563,12.9934892950307,11.813781191217,13.0966208075171,12.7970077674756,12.6523533529533,12.7219343938229,12.6814356778997
"SIGLEC1",14.9168543627724,14.8187818722754,14.9393874047767,14.7260052311286,14.7471439981867,14.8615958316079,14.9056315566337,14.7828036837518,14.7893279024191,14.889651305473
"API5",8.81709891768348,8.98017446962151,8.86978814290358,9.12710960937215,8.7644171531471,8.82198758067191,9.04524909995798,8.89266423773903,8.9244948382455,9.24891168681597
"FTO",12.1324997296285,12.4322600149202,12.4742368283978,12.6794800995054,12.3326687780795,12.4987421424237,12.1623674202494,12.264724074238,12.5910930749117,11.9813395984978
"TNKS1BP1",10.9570512415468,10.9016777668918,10.9585211292593,10.8136793270835,10.8819322247068,10.9469174693847,10.904173599279,10.9956535333341,11.1554240284205,10.8821459815712
"UBE2O",11.5425282063607,11.8782639128261,12.1015637225111,11.8881744001481,11.6360037293543,11.6801792852698,11.9072887845962,12.1074173125111,12.1388296575129,11.639359923017
"ZYG11B",12.7099453802325,13.025831668332,12.8152550478587,12.8206292399738,12.7355560239115,13.2948584602654,13.3155031804748,13.2267064154962,13.4433770996021,12.7750279003988
"XPO4",14.9576563744453,15.5050653867104,15.956286981604,15.9090732617873,15.2783696329849,15.0123800246309,15.277421539088,15.9108910119099,15.70677391622,15.1926857643363
"LNP",13.1342932545152,13.0809573943086,13.0799119185171,13.0013466146317,13.0558646057918,13.1431364769005,13.0262437305369,13.186301660716,13.068282058031,13.1794768386062
"YIPF3",11.7525388333815,11.423824999626,11.5668808164928,11.5781839680901,11.6825820754011,12.7697915469489,12.5343265985905,12.7942441663251,12.6778121191284,12.62734464373
"TINAGL1",11.5698556083309,11.61194694182,11.7749780531748,11.753772623155,11.8230430634573,11.7575421209612,11.6541564316828,11.5266857452887,11.5734977794404,11.6047385344599
"PITHD1",14.0701209444768,13.2633396312836,13.5338564357874,13.5859366483922,12.8440348611529,13.4760879823852,13.3986234623418,13.3455992933384,13.406789619652,13.2940319494501
"WDR61",9.9614496943982,10.1863270155747,10.2167458581953,10.346801800188,10.2159090949269,10.4498717264175,10.4679926620657,10.5150322129664,10.6152411562727,10.1516685860015
"SLIRP",12.7088743319721,12.8456664566721,12.9179500860405,12.9310961894381,12.8879821330585,12.4905578651023,12.3178761011919,12.2855402185713,12.6616224156133,12.4159258982989
"SRR",NA,9.65764004421175,8.00705530734141,7.64103296036295,8.05571626351254,NA,9.47283635718661,8.37226046479533,8.87780558771993,8.11394527487975
"CCDC90B",15.6090486452123,15.1271832636832,15.2682898575139,15.3841843524695,15.3476317832276,15.7558713488219,15.8465506348202,15.7733551868664,15.687293660087,15.9442110840407
"NIF3L1",12.8020861581461,12.7155030338793,12.6830289322883,12.8072804911461,12.7829183754026,12.812925339099,12.6126056595916,12.5164682825909,12.6093334362621,12.6883383553527
"EGLN1",10.8528961835548,11.2440994896661,11.0946649396866,11.418037058369,11.2795804902156,12.0687480536107,11.6801524378943,11.7282652930666,11.6413924889182,11.563273392066
"ANKRD2",16.07133933279,16.8484273340239,16.5237900849997,17.0858855115679,16.3699107889765,15.0108770029997,16.0924109509046,16.0144564220424,16.2580233502253,15.6866192430289
"COA1",12.9819239873173,12.7201333167181,13.3557089544408,13.2241939926659,12.8610869059954,13.0474743995255,12.4918898528669,12.9356679106235,12.4573532166019,12.1657035720808
"MFF",10.8628045105936,11.0540253020764,10.9636480934442,10.9143851321554,10.7815154506059,11.0482007587877,11.0942199442996,11.2121461216021,11.1119609222004,10.8505775472056
"NAA50",11.4168311819901,11.5792363716328,11.6054165834536,11.4887590070659,11.4040771362412,11.5089732200792,11.573322850993,11.5928548779931,11.6316980389879,11.5365580659769
"LHPP",10.8453333897063,10.9943534368589,10.816965236441,10.8981263739396,10.326362069891,11.0730637230938,11.1945721973355,10.8644183193791,11.0340423464094,10.3250876764427
"MTFR1L",10.7056323873614,10.8694415476775,10.7834975799054,10.8697206747831,10.9143851321554,10.4838290388625,10.7532956455333,10.7544482759859,10.8497791821999,10.7790135959844
"TMEM126A",12.3220912095554,12.3423148732328,12.1664361518159,12.4339397694579,12.5097997416841,12.1185899101011,11.7228843590373,11.8525389182433,12.0827312792453,12.2687732532137
"PAIP1",11.4154865394736,11.1611318829843,11.1018509557964,11.3621027245386,11.1830398212291,11.2301705834958,11.3405514184967,11.1438678577019,11.2648879558543,11.0223678130285
"CLPB",10.5922325572669,10.9218409370745,11.2467405984931,11.157312083118,10.922217108836,10.9743213709116,11.3385533077731,11.3888306704989,11.4237776012584,11.1101928690911
"ILKAP",11.1674181458317,11.2106713437856,11.2964115193946,11.404838209964,11.1193237513157,11.2309060031231,11.2842234526927,11.1787541835049,11.3282429516279,11.2762043068819
"TOLLIP",12.61194694182,12.6573184495813,12.4061465309639,12.4364931399998,12.5004466296351,12.4327271839817,12.5472151989792,12.2389271439702,12.3287677815806,12.4991126742557
"PCBD2",14.896521622225,14.4411805719001,14.7835149729106,14.3713752847466,14.9476369379518,14.6568102902495,14.2622889913836,14.4727634182717,14.7687858252711,14.4501819834374
"NT5C3A",15.6123821489531,15.8702683825635,15.5686686933805,15.4376319427546,15.7445185287799,15.5794292336553,15.6351890251584,15.2212850178105,15.5060027015872,15.5617083015971
"HDHD2",13.7849581696159,13.8406399055159,13.8237652797897,13.8791769212724,13.6408323803766,13.906449249938,13.6993663832698,13.7337356417061,13.9156365163151,13.6668600899292
"MAGT1",11.5561830986221,11.4688964158236,11.606127566668,11.2947700646957,11.5858967564657,11.6806952005097,11.2960099373274,11.2292394151968,11.6349354441442,11.579888892002
"RAB1B",15.2072885276974,14.9521952199141,14.9351236028408,14.8306332789874,15.0573105618772,15.112556541746,15.0294131144943,14.996226309819,14.9109954706244,14.9626709913859
"MRPL18",10.2527178032094,9.88092817485406,10.2947011516295,9.93249625206933,10.38121929665,10.154286491891,10.447000547907,10.203910776762,10.2794596879201,10.4333345873297
"C11orf54",13.8822609290998,13.8518758961982,13.3142836912908,13.5514487021285,13.7731392067197,13.7067947264074,13.5930679053083,13.2240546887699,13.4818231617269,13.6440138945269
