"","Genes","logFC","AveExpr","t","P.Value","adj.P.Val","B","xiao","signifficant","names"
"314","SRP14",-1.10182457133507,10.7227277651394,-3.25648906796209,0.00897653419798609,0.0692304475779041,-2.53074849887492,0.0055550101847173,"Downregulated (π < 0.05)",""
"315","HRC",-0.832718668964274,12.4619264482962,-3.25549962532399,0.00899133489390478,0.0692304475779041,-2.53233011559273,0.019774758554549,"Downregulated (π < 0.05)",""
"316","ME2",-0.76729776788121,10.8998492236176,-3.25502034666728,0.00899851327902426,0.0692304475779041,-2.53309625900274,0.0269302132305798,"Downregulated (π < 0.05)",""
"317","GPX4",-1.0460874951516,10.2058904848876,-3.25307823403258,0.00902766172467818,0.0692304475779041,-2.53620092623857,0.00726696155765885,"Downregulated (π < 0.05)",""
"318","TIMM21",-0.825754092210259,9.45626147312029,-3.25242602983998,0.00903747222076088,0.0692304475779041,-2.53724358974212,0.0205209482721049,"Downregulated (π < 0.05)",""
"319","H2BC12",0.835979209356722,19.5845988413405,3.24301609085533,0.00918024584057745,0.0698876930584929,-2.55228968796451,0.0198147482059963,"Upregulated (π < 0.05)",""
"320","DPYSL4",0.86890418336764,10.5911082102539,3.24191863873028,0.00919704769680864,0.0698876930584929,-2.55404478740158,0.017006134504029,"Upregulated (π < 0.05)",""
"321","GPX3",1.21098488921509,11.4728293260826,3.24111711967701,0.00920933886361914,0.0698876930584929,-2.55532665783618,0.00342540099220042,"Upregulated (π < 0.05)",""
"322","GDI2",0.733234148966956,14.426417710556,3.22435379490258,0.00947031453537604,0.0714551073978507,-2.58214419488565,0.0328247385405782,"Upregulated (π < 0.05)",""
"323","S100A10",1.09347119063572,12.0341244164687,3.22408578192242,0.009474548312605,0.0714551073978507,-2.58257307601324,0.00612949972457953,"Upregulated (π < 0.05)",""
"324","GCSH",-1.10628338556097,13.2074725544971,-3.21795388241262,0.00957194732300333,0.0716555754909374,-2.59238651138504,0.00584001787423327,"Downregulated (π < 0.05)",""
"325","MYOM1",-1.09232408126389,16.4003435979994,-3.21505281148188,0.0096183863524414,0.0716555754909374,-2.59703003003289,0.00626460918851514,"Downregulated (π < 0.05)",""
"326","NIBAN2",0.767144987503068,9.48893046004168,3.21473065142245,0.00962355762540805,0.0716555754909374,-2.59754571294199,0.0283743586139725,"Upregulated (π < 0.05)",""
"327","PSMD9",0.748528653768648,12.3733855861731,3.21056997819877,0.00969060183211472,0.0716555754909374,-2.60420618911438,0.031097525846665,"Upregulated (π < 0.05)",""
"328","USP14",0.854699829661904,14.4048113711459,3.2097589395082,0.00970372659778422,0.0716555754909374,-2.6055046145735,0.01902990950839,"Upregulated (π < 0.05)",""
"329","CORO1B",1.30893523643395,11.2766330008964,3.20870557010181,0.00972080022084396,0.0716555754909374,-2.6071910461925,0.00232290936453537,"Upregulated (π < 0.05)",""
"330","VPS37C",-0.775668964673482,9.95405756481266,-3.20791305015724,0.00973366621188454,0.0716555754909374,-2.6084598972942,0.0275149340505238,"Downregulated (π < 0.05)",""
"331","DNAH7",-1.11461590910076,13.361627902482,-3.20774163298337,0.00973645134954856,0.0716555754909374,-2.60873434604959,0.00572584273258002,"Downregulated (π < 0.05)",""
"332","UBL7",-0.964453661518142,8.7051001348171,-3.19194891838106,0.00999659522989254,0.0731471786477178,-2.63402552057756,0.0117747051703485,"Downregulated (π < 0.05)",""
